DZ22_Code,DZ22_Name,IZ22_Code,IZ22_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01013538,Midstocket - 02,S02002525,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013539,Midstocket - 03,S02002525,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013540,Midstocket - 04,S02002525,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013541,Midstocket - 05,S02002525,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013542,Midstocket - 06,S02002525,Midstocket,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013543,Rosemount - 01,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013544,Rosemount - 02,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013545,Rosemount - 03,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013546,Rosemount - 04,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000060,Aberdeen North,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013547,Rosemount - 05,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013548,Rosemount - 06,S02002526,Rosemount,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013549,Rosemount - 07,S02002526,Rosemount,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013550,West End North - 01,S02002527,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013551,West End North - 02,S02002527,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013552,West End North - 03,S02002527,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013553,West End North - 04,S02002527,West End North,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013554,West End South - 01,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013555,West End South - 02,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013556,West End South - 03,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013557,West End South - 04,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013558,West End South - 05,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013559,West End South - 06,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013560,West End South - 07,S02002528,West End South,S13002844,Hazlehead/Queens Cross/Countesswells,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013561,City Centre West - 01,S02002529,City Centre West,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013562,City Centre West - 02,S02002529,City Centre West,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013563,City Centre West - 03,S02002529,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013564,City Centre West - 04,S02002529,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013565,City Centre West - 05,S02002529,City Centre West,S13002841,Midstocket/Rosemount,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013566,City Centre East - 01,S02002530,City Centre East,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013567,City Centre East - 02,S02002530,City Centre East,S13002842,George St/Harbour,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013568,City Centre East - 03,S02002530,City Centre East,S13002842,George St/Harbour,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013569,City Centre East - 04,S02002530,City Centre East,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013570,Ferryhill North - 01,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013571,Ferryhill North - 02,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013572,Ferryhill North - 03,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013573,Ferryhill North - 04,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013574,Ferryhill North - 05,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013575,Ferryhill North - 06,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013576,Ferryhill North - 07,S02002531,Ferryhill North,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013577,Ferryhill South - 01,S02002532,Ferryhill South,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013578,Ferryhill South - 02,S02002532,Ferryhill South,S13002845,Airyhall/Broomhill/Garthdee,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013579,Ferryhill South - 03,S02002532,Ferryhill South,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01013580,Ferryhill South - 04,S02002532,Ferryhill South,S13002846,Torry/Ferryhill,S12000033,Aberdeen City,S16000074,Aberdeen Central,S14000061,Aberdeen South,S08000020,Grampian,S37000001,Aberdeen City,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
